transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,gender,job_title,wealth_segment,deceased_indicator,owns_car,tenure,Age,postcode,job_title_transaction_count,postcode_transaction_count,age_transaction_count,tenure_transaction_count,recency,frequency,total_monetary_value
125,22,3382,2017-01-03,True,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12,Male,Business Systems Development Analyst,High Net Worth,N,No,10.0,40.0,3129.0,5.525,7.0,5.849162011173185,5.564971751412429,19,10,10347.49
127,84,2503,2017-03-16,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2005-05-10,Male,Budget/Accounting Analyst I,Affluent Customer,N,Yes,10.0,0.0,2760.0,7.0,6.222222222222222,5.730803177405119,5.564971751412429,108,4,4951.0
128,25,1057,2017-02-26,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04,Female,Registered Nurse,Mass Customer,N,No,5.0,0.0,2065.0,5.323529411764706,5.85,5.730803177405119,5.62051282051282,48,4,5663.77
129,50,1397,2017-06-05,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2015-10-18,Male,Legal Assistant,Mass Customer,N,Yes,14.0,38.0,3061.0,5.972972972972973,6.0,5.722222222222222,5.5683060109289615,137,6,7257.49
130,44,2134,2017-09-04,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09,Male,Nurse,Affluent Customer,N,No,2.0,17.0,3175.0,6.1923076923076925,5.545454545454546,5.358974358974359,5.661538461538462,81,5,6556.68
131,96,2403,2017-01-18,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10,Female,Technical Writer,Affluent Customer,N,No,12.0,40.0,2190.0,5.354838709677419,5.5,5.849162011173185,5.955056179775281,150,5,3202.84
132,12,1937,2017-09-28,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17,Male,Quality Engineer,Mass Customer,N,No,19.0,44.0,2619.0,6.178571428571429,4.666666666666667,5.544642857142857,5.978571428571429,34,7,9338.9
133,93,1282,2017-09-02,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2002-10-10,Male,Programmer Analyst III,Affluent Customer,N,Yes,14.0,37.0,4340.0,5.888888888888889,5.5,5.545454545454546,5.5683060109289615,38,8,10069.949999999999
134,78,2183,2017-05-09,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1991-07-10,Female,Programmer Analyst IV,Mass Customer,N,Yes,7.0,0.0,4132.0,9.0,6.333333333333333,5.730803177405119,5.862068965517241,8,14,19071.32
135,84,1788,2017-10-17,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2006-05-22,Female,Account Representative IV,High Net Worth,N,Yes,10.0,0.0,2380.0,4.916666666666667,5.75,5.730803177405119,5.564971751412429,29,9,10584.15
136,65,1170,2017-04-25,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-04-11,Female,Assistant Professor,Mass Customer,N,Yes,4.0,0.0,4064.0,6.424242424242424,5.0,5.730803177405119,5.529761904761905,86,5,6345.1
138,29,1940,2017-08-02,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03,Female,Teacher,High Net Worth,N,Yes,8.0,40.0,4226.0,5.518518518518518,5.9,5.849162011173185,5.608695652173913,76,4,6093.610000000001
141,10,2728,2017-12-22,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31,Female,Physical Therapy Assistant,High Net Worth,N,No,19.0,0.0,3188.0,6.041666666666667,6.4,5.730803177405119,5.978571428571429,7,8,9659.77
143,60,2135,2017-01-26,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2012-05-18,Male,Structural Engineer,Mass Customer,N,Yes,15.0,37.0,2063.0,4.911764705882353,4.25,5.545454545454546,5.9869281045751634,137,2,3174.01
144,92,1217,2017-12-20,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21,Female,Structural Engineer,High Net Worth,N,No,16.0,0.0,2580.0,4.911764705882353,7.75,5.730803177405119,5.675531914893617,10,7,8001.530000000001
145,7,2992,2017-06-07,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2005-12-07,Female,Clinical Specialist,Mass Customer,N,Yes,10.0,43.0,3429.0,6.448275862068965,7.333333333333333,5.610687022900764,5.564971751412429,9,8,10530.96
147,67,2748,2017-04-25,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,Female,Quality Engineer,Mass Customer,N,No,4.0,0.0,2260.0,6.178571428571429,5.125,5.730803177405119,5.529761904761905,6,4,3952.7
148,14,3262,2017-01-13,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05,Male,Product Engineer,Mass Customer,N,No,12.0,0.0,4221.0,5.333333333333333,7.2,5.730803177405119,5.955056179775281,1,10,9899.64
149,89,788,2017-03-21,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20,Male,Social Worker,Mass Customer,N,No,11.0,0.0,2141.0,5.947368421052632,5.0,5.730803177405119,5.649484536082475,39,7,8089.72
150,9,3067,2017-11-21,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1994-09-09,Female,Chief Design Engineer,Mass Customer,N,Yes,9.0,26.0,3806.0,6.782608695652174,5.6,5.4523809523809526,5.718390804597701,39,6,7095.87
151,31,701,2017-11-11,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2003-03-18,Male,Food Chemist,Mass Customer,N,Yes,8.0,0.0,4562.0,5.666666666666667,6.0,5.730803177405119,5.608695652173913,32,6,6285.29
152,92,648,2017-10-16,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2000-11-03,Male,Accountant II,Mass Customer,N,Yes,9.0,39.0,4551.0,5.6,6.083333333333333,5.946524064171123,5.718390804597701,57,7,8410.93
153,37,3286,2017-08-19,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20,Male,Assistant Media Planner,Mass Customer,N,No,20.0,0.0,3977.0,5.71875,5.818181818181818,5.730803177405119,5.659090909090909,9,11,11050.25
154,3,3383,2017-04-06,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2011-08-29,Male,Financial Analyst,Affluent Customer,N,Yes,10.0,35.0,3786.0,6.166666666666667,6.0,5.583333333333333,5.564971751412429,29,6,7014.41
155,56,982,2017-11-04,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2016-02-04,Male,Geologist III,High Net Worth,N,Yes,6.0,0.0,2250.0,5.833333333333333,4.8,5.730803177405119,5.882716049382716,55,6,2794.7500000000005
156,14,676,2017-08-22,True,Approved,Solex,Standard,high,large,1842.92,1105.75,2003-09-09,Male,Senior Editor,High Net Worth,N,Yes,14.0,0.0,2194.0,5.130434782608695,6.666666666666667,5.730803177405119,5.5683060109289615,33,6,6739.82
157,6,385,2017-09-15,True,Approved,Solex,Standard,high,medium,748.17,448.9,2015-04-11,Male,Project Manager,High Net Worth,N,No,9.0,0.0,2170.0,5.416666666666667,5.0,5.730803177405119,5.718390804597701,78,9,10758.23
158,50,1229,2017-03-01,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2009-04-12,Male,GIS Technical Architect,Affluent Customer,N,Yes,1.0,17.0,2119.0,4.863636363636363,6.833333333333333,5.358974358974359,5.879194630872483,19,9,6854.87
159,10,3232,2017-08-16,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2013-03-12,Female,Payment Adjustment Coordinator,Mass Customer,N,Yes,9.0,24.0,3070.0,5.428571428571429,7.2,5.320754716981132,5.718390804597701,8,13,13451.28
161,69,2381,2017-07-10,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2015-04-11,Female,Programmer I,Affluent Customer,N,Yes,5.0,44.0,2015.0,6.0,4.8,5.544642857142857,5.62051282051282,29,7,7877.93
162,78,371,2017-12-11,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25,Male,Systems Administrator III,Mass Customer,N,No,7.0,0.0,3215.0,6.75,5.0,5.730803177405119,5.862068965517241,9,5,6859.8
163,80,2519,2017-05-20,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2015-08-10,Male,Senior Developer,Mass Customer,N,Yes,5.0,38.0,4825.0,5.117647058823529,7.0,5.722222222222222,5.62051282051282,108,4,2487.22
164,17,2264,2017-07-30,False,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09,Female,Occupational Therapist,Affluent Customer,N,No,9.0,0.0,3977.0,5.764705882352941,5.818181818181818,5.730803177405119,5.718390804597701,153,6,5198.18
165,3,2637,2017-10-25,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-09,Female,Help Desk Operator,Mass Customer,N,Yes,11.0,0.0,2100.0,6.576923076923077,7.0,5.730803177405119,5.649484536082475,54,11,13895.71
166,78,3262,2017-11-27,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25,Male,Product Engineer,Mass Customer,N,No,12.0,0.0,4221.0,5.333333333333333,7.2,5.730803177405119,5.955056179775281,1,10,9899.64
168,87,2267,2017-02-02,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25,Female,Business Systems Development Analyst,Affluent Customer,N,No,14.0,0.0,4171.0,5.525,6.8,5.730803177405119,5.5683060109289615,99,5,5466.639999999999
169,97,456,2017-05-02,False,Approved,Solex,Standard,medium,large,202.62,151.96,2004-01-16,Male,Automation Specialist I,Affluent Customer,N,Yes,17.0,42.0,2145.0,7.375,4.62962962962963,5.783505154639175,5.933734939759036,88,5,6261.639999999999
171,100,3121,2017-10-22,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06,Male,Data Coordiator,Mass Customer,N,No,19.0,0.0,2304.0,5.722222222222222,6.4,5.730803177405119,5.978571428571429,48,6,6379.44
172,55,2365,2017-04-11,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1991-01-21,Female,Structural Analysis Engineer,Mass Customer,N,Yes,3.0,19.0,4127.0,5.238095238095238,4.75,5.647887323943662,5.767605633802817,1,5,5448.58
173,100,2528,2017-11-16,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06,Male,Senior Editor,Affluent Customer,N,No,15.0,39.0,4161.0,5.130434782608695,6.25,5.946524064171123,5.9869281045751634,25,7,9485.91
174,10,3151,2017-12-17,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1994-09-09,U,Senior Developer,Affluent Customer,N,Yes,0.0,0.0,4055.0,5.117647058823529,6.444444444444445,5.730803177405119,5.716818,13,9,11451.18
175,25,3241,2017-12-23,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-11-22,Male,Budget/Accounting Analyst IV,Mass Customer,N,Yes,16.0,38.0,4011.0,5.25,6.5,5.722222222222222,5.675531914893617,7,7,9518.2
177,90,2234,2017-04-13,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10,Male,Electrical Engineer,Mass Customer,N,No,18.0,31.0,2069.0,5.428571428571429,4.833333333333333,5.479591836734694,5.48,57,7,4055.89
179,62,1365,2017-01-31,False,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23,Male,Research Associate,Mass Customer,N,No,3.0,25.0,3222.0,5.523809523809524,5.333333333333333,5.4375,5.767605633802817,217,4,2346.0800000000004
180,20,3349,2017-03-18,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05,Male,Director of Sales,Affluent Customer,N,No,9.0,36.0,3196.0,5.6923076923076925,4.142857142857143,5.871428571428571,5.718390804597701,221,5,6639.07
181,17,1002,2017-02-24,False,Approved,Solex,Standard,high,medium,1024.66,614.8,2011-05-07,Male,Business Systems Development Analyst,Mass Customer,N,Yes,18.0,39.0,3127.0,5.525,5.666666666666667,5.946524064171123,5.48,155,4,5038.32
182,16,2282,2017-02-18,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2013-03-12,Male,Senior Financial Analyst,Affluent Customer,N,Yes,7.0,0.0,3630.0,5.366666666666666,5.6923076923076925,5.730803177405119,5.862068965517241,14,6,6818.610000000001
183,46,2656,2017-01-07,False,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-06-04,Female,Statistician III,Mass Customer,N,Yes,10.0,0.0,3070.0,6.333333333333333,7.2,5.730803177405119,5.564971751412429,138,7,9051.86
186,17,2582,2017-11-08,True,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09,Male,Director of Sales,Mass Customer,N,No,7.0,40.0,4216.0,5.6923076923076925,6.0,5.849162011173185,5.862068965517241,52,5,5104.43
187,1,1005,2017-07-24,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2003-09-09,Female,Design Engineer,High Net Worth,N,Yes,8.0,0.0,2165.0,6.1,6.375,5.730803177405119,5.608695652173913,159,5,7863.76
188,3,1597,2017-01-15,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15,Male,Nurse Practicioner,Affluent Customer,N,No,14.0,40.0,2224.0,5.4,8.5,5.849162011173185,5.5683060109289615,25,12,18052.68
189,56,2713,2017-01-12,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-06-23,Male,Statistician II,Affluent Customer,N,Yes,5.0,0.0,2049.0,6.777777777777778,5.0,5.730803177405119,5.62051282051282,0,3,3426.37
190,37,1435,2017-11-27,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2011-05-09,Male,Software Engineer II,Affluent Customer,N,Yes,19.0,0.0,2756.0,6.571428571428571,5.4,5.730803177405119,5.978571428571429,33,7,8853.71
191,34,1477,2017-06-30,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2008-03-19,U,Actuary,Mass Customer,N,Yes,0.0,0.0,2440.0,6.24,8.0,5.730803177405119,5.716818,19,9,9549.97
193,12,1254,2017-06-22,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2009-03-08,Male,Graphic Designer,Mass Customer,N,Yes,5.0,0.0,4701.0,6.142857142857143,6.0,5.730803177405119,5.62051282051282,37,7,6791.62
194,25,1423,2017-05-02,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2011-01-10,Female,Project Manager,Mass Customer,N,No,19.0,0.0,2762.0,5.416666666666667,7.0,5.730803177405119,5.978571428571429,24,6,7143.39
197,45,591,2017-05-23,True,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12,Male,Business Systems Development Analyst,Affluent Customer,N,No,16.0,43.0,2133.0,5.525,2.6666666666666665,5.610687022900764,5.675531914893617,221,2,1083.8
198,74,1017,2017-02-02,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28,Female,Assistant Media Planner,High Net Worth,N,No,16.0,39.0,2027.0,5.71875,7.0,5.946524064171123,5.675531914893617,226,3,5234.68
199,33,2123,2017-06-08,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11,Female,Software Engineer II,Affluent Customer,N,No,2.0,24.0,4160.0,6.571428571428571,4.75,5.320754716981132,5.661538461538462,195,6,6196.02
200,57,2889,2017-04-15,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1993-06-23,Male,Assistant Professor,Mass Customer,N,Yes,8.0,31.0,3064.0,6.424242424242424,5.0,5.479591836734694,5.608695652173913,105,5,6098.4800000000005
201,0,3208,2017-09-05,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04,Female,VP Marketing,High Net Worth,N,No,15.0,0.0,3620.0,6.925925925925926,6.6,5.730803177405119,5.9869281045751634,53,8,9638.46
202,23,2406,2017-02-26,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2006-11-10,Male,Executive Secretary,Affluent Customer,N,Yes,9.0,44.0,4879.0,5.777777777777778,5.5,5.544642857142857,5.718390804597701,80,4,4117.37
203,67,2041,2017-07-29,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,Male,VP Accounting,Mass Customer,N,No,17.0,0.0,2009.0,5.37037037037037,6.75,5.730803177405119,5.933734939759036,80,6,7729.64
204,81,1598,2017-07-03,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10,Female,Safety Technician III,Mass Customer,N,No,11.0,44.0,2032.0,5.875,5.666666666666667,5.544642857142857,5.649484536082475,170,5,6297.23
205,58,1842,2017-05-27,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18,Male,Accountant IV,Mass Customer,N,No,8.0,40.0,2250.0,6.1,4.8,5.849162011173185,5.608695652173913,211,5,6542.54
206,5,141,2017-05-05,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09,Male,Teacher,High Net Worth,N,Yes,10.0,0.0,2097.0,5.518518518518518,5.25,5.730803177405119,5.564971751412429,159,3,4053.9800000000005
207,94,1321,2017-09-09,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09,Female,Editor,Affluent Customer,N,No,8.0,23.0,4370.0,5.5625,5.6,5.538461538461538,5.608695652173913,103,7,5511.14
208,51,183,2017-05-21,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10,Female,Geologist III,Affluent Customer,N,No,3.0,20.0,2074.0,5.833333333333333,6.0,5.633333333333334,5.767605633802817,102,6,5947.98
210,63,3356,2017-04-12,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,1992-10-02,Male,Safety Technician II,Mass Customer,N,Yes,6.0,0.0,3121.0,6.307692307692308,6.777777777777778,5.730803177405119,5.882716049382716,4,5,6281.6900000000005
212,80,1596,2017-01-13,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2005-10-22,Male,Cost Accountant,High Net Worth,N,Yes,8.0,0.0,2086.0,4.965517241379311,4.833333333333333,5.730803177405119,5.608695652173913,135,5,5697.98
213,82,520,2017-12-14,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10,Female,VP Quality Control,Affluent Customer,N,Yes,15.0,0.0,2211.0,5.466666666666667,6.0,5.730803177405119,5.9869281045751634,16,5,2566.04
214,46,868,2017-03-22,True,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-04-10,Female,VP Accounting,Mass Customer,N,Yes,11.0,38.0,2768.0,5.37037037037037,5.5,5.722222222222222,5.649484536082475,83,6,7529.639999999999
215,78,2999,2017-09-30,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2015-08-10,U,Business Systems Development Analyst,Affluent Customer,N,Yes,0.0,0.0,3023.0,5.525,5.833333333333333,5.730803177405119,5.716818,8,11,12745.98
216,72,352,2017-11-29,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06,Male,Sales Representative,Mass Customer,N,No,4.0,38.0,4350.0,5.703703703703703,6.0,5.722222222222222,5.529761904761905,25,6,8533.27
217,75,1140,2017-06-09,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2004-07-25,Female,Executive Secretary,Mass Customer,N,Yes,13.0,31.0,2206.0,5.777777777777778,6.75,5.479591836734694,5.624277456647399,6,13,16199.24
218,40,621,2017-04-21,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21,Male,Systems Administrator III,High Net Worth,N,No,14.0,0.0,2763.0,6.75,6.578947368421052,5.730803177405119,5.5683060109289615,2,9,11872.470000000001
219,2,3307,2017-11-13,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05,Female,Analyst Programmer,High Net Worth,N,No,14.0,39.0,4740.0,5.526315789473684,5.090909090909091,5.946524064171123,5.5683060109289615,16,5,6066.91
220,10,1502,2017-04-09,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2013-03-12,Female,Design Engineer,Affluent Customer,N,Yes,11.0,27.0,2450.0,6.1,5.777777777777778,5.634146341463414,5.649484536082475,26,9,11571.9
221,35,936,2017-05-08,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,Male,Speech Pathologist,High Net Worth,N,No,3.0,29.0,3400.0,6.258064516129032,12.0,5.454545454545454,5.767605633802817,32,12,17160.24
222,8,939,2017-07-08,True,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16,Male,Product Engineer,Mass Customer,N,No,6.0,0.0,2233.0,5.333333333333333,5.6,5.730803177405119,5.882716049382716,31,4,5121.02
223,2,2698,2017-11-30,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05,Female,Administrative Officer,High Net Worth,N,No,20.0,43.0,2166.0,5.9393939393939394,6.411764705882353,5.610687022900764,5.659090909090909,12,7,9054.05
224,69,579,2017-04-25,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02,Female,Software Engineer II,Mass Customer,N,No,12.0,43.0,2097.0,6.571428571428571,5.25,5.610687022900764,5.955056179775281,52,9,10450.34
226,8,3077,2017-03-10,False,Approved,Solex,Road,medium,small,1703.52,1516.13,1993-04-20,Male,Information Systems Manager,Affluent Customer,N,No,2.0,17.0,2099.0,5.806451612903226,6.466666666666667,5.358974358974359,5.661538461538462,16,7,8452.62
227,86,369,2017-03-16,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2005-05-10,Male,Actuary,Mass Customer,N,Yes,9.0,26.0,3130.0,6.24,6.375,5.4523809523809526,5.718390804597701,101,8,9536.35
228,13,821,2017-04-04,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,2013-03-12,Male,Financial Analyst,Mass Customer,N,Yes,7.0,36.0,2530.0,6.166666666666667,5.0,5.871428571428571,5.862068965517241,33,5,4826.39
229,19,2687,2017-03-13,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29,Male,Chemical Engineer,High Net Worth,N,Yes,20.0,0.0,2208.0,5.735294117647059,5.0,5.730803177405119,5.659090909090909,17,7,6724.23
230,86,681,2017-12-23,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2013-06-09,Female,VP Product Management,Mass Customer,N,Yes,17.0,39.0,2147.0,5.766666666666667,6.235294117647059,5.946524064171123,5.933734939759036,7,6,5888.74
